tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1320,2014-01-31 13:59:59,2014-01-31 14:21:59,47,E 20 St & Park Ave,40.73818,-73.98433,60,Columbus Ave & W 72 St,40.77813,-73.97371,20112,Subscriber,1988,2
1980,2014-01-31 11:05:55,2014-01-31 11:38:55,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,20194,Customer,1978,2
1740,2014-01-31 14:19:24,2014-01-31 14:48:24,60,Columbus Ave & W 72 St,40.77813,-73.97371,52,E 33 St & 1 Ave,40.74402,-73.97196,20425,Subscriber,1964,1
1020,2014-01-31 09:29:16,2014-01-31 09:46:16,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20228,Customer,1995,2
1860,2014-01-31 14:23:14,2014-01-31 14:54:14,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20305,Customer,1958,1
1560,2014-01-31 17:16:30,2014-01-31 17:42:30,8,Hudson St & Reade St,40.71534,-74.00915,60,Columbus Ave & W 72 St,40.77813,-73.97371,20356,Customer,1962,0
900,2014-01-31 10:54:21,2014-01-31 11:09:21,41,Grand St & Elizabeth St,40.7185,-73.9972,28,Stanton St & Chrystie St,40.72229,-73.99147,20217,Customer,1964,0
1260,2014-01-31 11:08:59,2014-01-31 11:29:59,44,St James Pl & Pearl St,40.71117,-74.00016,41,Grand St & Elizabeth St,40.7185,-73.9972,20134,Subscriber,1974,0
1560,2014-01-31 17:15:54,2014-01-31 17:41:54,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,20260,Customer,1979,1
1080,2014-01-31 18:34:25,2014-01-31 18:52:25,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20177,Customer,1974,0
1680,2014-01-31 13:11:02,2014-01-31 13:39:02,44,St James Pl & Pearl St,40.71117,-74.00016,28,Stanton St & Chrystie St,40.72229,-73.99147,20220,Customer,1959,0
540,2014-01-31 17:34:42,2014-01-31 17:43:42,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20236,Subscriber,1993,2
1800,2014-01-31 07:44:34,2014-01-31 08:14:34,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,20298,Customer,1974,2
720,2014-02-01 00:19:00,2014-02-01 00:31:00,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,7,Washington Square E,40.73049,-73.99572,20007,Customer,1961,2
1920,2014-01-31 07:48:38,2014-01-31 08:20:38,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,20046,Customer,1982,1
1440,2014-01-31 11:18:33,2014-01-31 11:42:33,9,W 52 St & 9 Ave,40.7644,-73.9878,47,E 20 St & Park Ave,40.73818,-73.98433,20206,Customer,1982,2
1920,2014-01-31 10:17:13,2014-01-31 10:49:13,9,W 52 St & 9 Ave,40.7644,-73.9878,52,E 33 St & 1 Ave,40.74402,-73.97196,20013,Customer,1953,1
1560,2014-01-31 08:26:13,2014-01-31 08:52:13,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,20359,Subscriber,2001,0
1980,2014-01-31 15:25:07,2014-01-31 15:58:07,44,St James Pl & Pearl St,40.71117,-74.00016,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20078,Subscriber,1989,0
540,2014-01-31 15:07:06,2014-01-31 15:16:06,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20126,Customer,1973,0
360,2014-01-31 09:09:22,2014-01-31 09:15:22,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,20264,Customer,1954,0
1380,2014-01-31 17:23:14,2014-01-31 17:46:14,41,Grand St & Elizabeth St,40.7185,-73.9972,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20308,Customer,1954,2
720,2014-01-31 11:40:40,2014-01-31 11:52:40,28,Stanton St & Chrystie St,40.72229,-73.99147,60,Columbus Ave & W 72 St,40.77813,-73.97371,20314,Subscriber,1958,0
1800,2014-01-31 14:46:28,2014-01-31 15:16:28,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,20173,Subscriber,1984,1
1380,2014-01-31 16:08:45,2014-01-31 16:31:45,52,E 33 St & 1 Ave,40.74402,-73.97196,47,E 20 St & Park Ave,40.73818,-73.98433,20031,Customer,1952,1
1140,2014-01-31 15:20:36,2014-01-31 15:39:36,7,Washington Square E,40.73049,-73.99572,28,Stanton St & Chrystie St,40.72229,-73.99147,20294,Customer,1977,1
360,2014-01-31 18:56:07,2014-01-31 19:02:07,44,St James Pl & Pearl St,40.71117,-74.00016,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20213,Customer,1975,0
780,2014-01-31 17:05:20,2014-01-31 17:18:20,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,20452,Customer,1976,2
660,2014-01-31 10:22:00,2014-01-31 10:33:00,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,60,Columbus Ave & W 72 St,40.77813,-73.97371,20433,Customer,1953,1
2040,2014-01-31 18:44:49,2014-01-31 19:18:49,60,Columbus Ave & W 72 St,40.77813,-73.97371,41,Grand St & Elizabeth St,40.7185,-73.9972,20333,Subscriber,2001,0
1980,2014-01-31 16:38:40,2014-01-31 17:11:40,28,Stanton St & Chrystie St,40.72229,-73.99147,44,St James Pl & Pearl St,40.71117,-74.00016,20295,Customer,2005,2
1620,2014-01-31 17:48:35,2014-01-31 18:15:35,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20224,Customer,1953,2
1980,2014-01-31 15:33:37,2014-01-31 16:06:37,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,20450,Subscriber,1991,2
1680,2014-01-31 14:51:45,2014-01-31 15:19:45,52,E 33 St & 1 Ave,40.74402,-73.97196,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20389,Customer,1955,2
2040,2014-01-31 15:07:04,2014-01-31 15:41:04,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,28,Stanton St & Chrystie St,40.72229,-73.99147,20426,Customer,1987,2
540,2014-01-31 17:52:12,2014-01-31 18:01:12,41,Grand St & Elizabeth St,40.7185,-73.9972,47,E 20 St & Park Ave,40.73818,-73.98433,20164,Customer,1987,0
1680,2014-01-31 16:21:19,2014-01-31 16:49:19,60,Columbus Ave & W 72 St,40.77813,-73.97371,44,St James Pl & Pearl St,40.71117,-74.00016,20055,Subscriber,1974,1
900,2014-01-31 16:06:06,2014-01-31 16:21:06,28,Stanton St & Chrystie St,40.72229,-73.99147,52,E 33 St & 1 Ave,40.74402,-73.97196,20475,Subscriber,1989,0
900,2014-01-31 13:16:27,2014-01-31 13:31:27,8,Hudson St & Reade St,40.71534,-74.00915,44,St James Pl & Pearl St,40.71117,-74.00016,20448,Customer,1989,2
540,2014-01-31 11:11:06,2014-01-31 11:20:06,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,20182,Customer,1987,0
1980,2014-01-31 18:34:56,2014-01-31 19:07:56,41,Grand St & Elizabeth St,40.7185,-73.9972,60,Columbus Ave & W 72 St,40.77813,-73.97371,20141,Subscriber,1963,2
420,2014-01-31 13:17:33,2014-01-31 13:24:33,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,41,Grand St & Elizabeth St,40.7185,-73.9972,20172,Customer,1974,1
1440,2014-01-31 16:28:42,2014-01-31 16:52:42,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,47,E 20 St & Park Ave,40.73818,-73.98433,20151,Customer,1982,2
840,2014-01-31 11:09:22,2014-01-31 11:23:22,52,E 33 St & 1 Ave,40.74402,-73.97196,41,Grand St & Elizabeth St,40.7185,-73.9972,20242,Subscriber,1973,1
540,2014-01-31 10:26:44,2014-01-31 10:35:44,8,Hudson St & Reade St,40.71534,-74.00915,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,20289,Customer,1965,1
420,2014-01-31 15:52:59,2014-01-31 15:59:59,41,Grand St & Elizabeth St,40.7185,-73.9972,28,Stanton St & Chrystie St,40.72229,-73.99147,20150,Customer,1984,1
900,2014-01-31 15:08:09,2014-01-31 15:23:09,33,Greenwich Ave & 8 Ave,40.73902,-74.00264,44,St James Pl & Pearl St,40.71117,-74.00016,20318,Subscriber,1996,0
1680,2014-01-31 07:50:28,2014-01-31 08:18:28,52,E 33 St & 1 Ave,40.74402,-73.97196,28,Stanton St & Chrystie St,40.72229,-73.99147,20442,Subscriber,1955,2
1680,2014-01-31 10:44:01,2014-01-31 11:12:01,28,Stanton St & Chrystie St,40.72229,-73.99147,47,E 20 St & Park Ave,40.73818,-73.98433,20181,Customer,1964,1
1500,2014-01-31 11:25:37,2014-01-31 11:50:37,41,Grand St & Elizabeth St,40.7185,-73.9972,52,E 33 St & 1 Ave,40.74402,-73.97196,20362,Customer,1969,1
780,2014-01-31 12:57:24,2014-01-31 13:10:24,60,Columbus Ave & W 72 St,40.77813,-73.97371,28,Stanton St & Chrystie St,40.72229,-73.99147,20291,Subscriber,1964,2
1080,2014-01-31 12:41:33,2014-01-31 12:59:33,44,St James Pl & Pearl St,40.71117,-74.00016,52,E 33 St & 1 Ave,40.74402,-73.97196,20435,Customer,1984,0
1560,2014-01-31 07:12:50,2014-01-31 07:38:50,9,W 52 St & 9 Ave,40.7644,-73.9878,28,Stanton St & Chrystie St,40.72229,-73.99147,20142,Customer,1983,2
1920,2014-01-31 17:23:54,2014-01-31 17:55:54,52,E 33 St & 1 Ave,40.74402,-73.97196,60,Columbus Ave & W 72 St,40.77813,-73.97371,20152,Customer,1994,2
